Date,sno,name,symbol,high,low,open,Close,volume,marketcap,Daily_Return,MA7,MA30,Volatility
2015-05-01 23:59:59,30,NEM,XEM,0.0001584870042279,0.0001528190041426,0.0001569989981362,0.0001555630005896,692.3660278320312,1400066.99984,-0.010010460901847873,0.0001494117147688,0.00018015309954833668,0.10269732494767222
2015-05-02 23:59:59,31,NEM,XEM,0.0001580499956617,0.0001459509949199,0.000153450993821,0.0001551019959151,1542.9200439453125,1395917.99984,-0.0029634596449846784,0.00015150957083924285,0.00017486563301640667,0.09829790252511694
2015-05-03 23:59:59,32,NEM,XEM,0.000157880000188,0.0001421789929736,0.0001550690067233,0.0001489679998485,4417.16015625,1340711.99985,-0.03954814398363782,0.00015364714324404288,0.00016948879977761333,0.09766147580094799
2015-05-04 23:59:59,33,NEM,XEM,0.0001572689943714,0.0001416050072293,0.0001489660062361,0.0001507540000602,2595.3701171875,1356785.99985,0.011989153465954638,0.0001519317156634857,0.00016529626688372337,0.046825649037363984
2015-05-05 23:59:59,34,NEM,XEM,0.0001528690045233,0.0001369700039504,0.0001506489934399,0.0001410450058756,3974.43994140625,1269404.99986,-0.06440289598102167,0.00015082457269138572,0.00016226670025688332,0.04143244171472777
2015-05-06 23:59:59,35,NEM,XEM,0.0001461149950046,0.0001394730061292,0.0001411209959769,0.0001425130030838,1124.7099609375,1282616.99986,0.01040800558011079,0.00015015442997012857,0.00015739359999614335,0.04187402112303908
2015-05-07 23:59:59,36,NEM,XEM,0.0001597960072103,0.0001416860031895,0.0001424410002073,0.0001564629928907,2475.300048828125,1408166.99984,0.09788573326671957,0.00015005828546621428,0.0001545916665539,0.05107649894494298
2015-05-08 23:59:59,37,NEM,XEM,0.0001601840049261,0.0001471580035286,0.0001563770056236,0.0001552549947518,1043.1800537109375,1397294.99984,-0.007720663631583968,0.00015001428463224284,0.00015217116645842998,0.051005401526814244
2015-05-09 23:59:59,38,NEM,XEM,0.0001553339970996,0.0001495960023021,0.0001551949972053,0.0001499859936302,623.4310302734375,1349873.99985,-0.033937723742951564,0.00014928342716297142,0.0001496979661169,0.05270233432798931
2015-05-10 23:59:59,39,NEM,XEM,0.0001586410071467,0.0001460450002923,0.000149921994307,0.0001514049945399,1774.1199951171875,1362644.99985,0.009460889482778345,0.00014963156926174286,0.00014892169904968334,0.050335837757830675
