Date,sno,name,symbol,high,low,open,Close,volume,marketcap,Daily_Return,MA7,MA30,Volatility
2020-09-19 23:59:59,30,Polkadot,DOT,5.25569082766,4.82498328096,5.25323704402,4.92541065463,605268040.060128,4199640090.85282,-0.06106887756522483,5.1900233590500005,5.138934851349,0.040165013291619464
2020-09-20 23:59:59,31,Polkadot,DOT,4.9744662855,4.42491784433,4.92891513847,4.67244901762,798507890.721618,3983952931.6032,-0.05135848658064901,5.100665948412858,5.198848876296334,0.03975680130811639
2020-09-21 23:59:59,32,Polkadot,DOT,4.70090265319,3.95047641615,4.67244901762,4.09459740125,1096736656.95391,3491249077.07478,-0.12367210732335387,4.92150710503,5.185845784890333,0.05414633051020142
2020-09-22 23:59:59,33,Polkadot,DOT,4.20859619132,3.91822509547,4.08540181432,4.17446304487,673117343.731449,3559346334.81572,0.019505127316209236,4.789900982931428,5.192759029983,0.057627448188342464
2020-09-23 23:59:59,34,Polkadot,DOT,4.31589082,3.97410084,4.16855388,4.03141516,557062766.1810193,3437376885.779542,-0.034267373631632014,4.640057133779999,5.173719063590332,0.05669924407165631
2020-09-24 23:59:59,35,Polkadot,DOT,4.39995006,3.99318391,4.02136775,4.38197305,437573445.6525584,3736279268.464258,0.08695653414172311,4.503724553535714,5.1356717316783325,0.06632293358787654
2020-09-25 23:59:59,36,Polkadot,DOT,4.52789841,4.26206226,4.37626455,4.42095446,425191119.2614034,3769516670.958218,0.00889585799711834,4.3858946840528565,5.080312998051999,0.06760746288311989
2020-09-26 23:59:59,37,Polkadot,DOT,4.46401668,4.2425426,4.42224712,4.34766168,329745176.1075388,3707023756.035564,-0.016578496942943,4.303359116248571,5.0376238089516665,0.06539328359996928
2020-09-27 23:59:59,38,Polkadot,DOT,4.36219225,4.16051801,4.34038273,4.31028125,316361927.4218383,3675151411.956258,-0.008597824014678124,4.251620863731428,4.975968025339666,0.0634861582372501
2020-09-28 23:59:59,39,Polkadot,DOT,4.58297971,4.27012712,4.30243663,4.39786057,543507456.4594314,3749825720.83317,0.0203187019408535,4.2949441735528575,4.917258603506666,0.03900148941419155
2020-09-29 23:59:59,40,Polkadot,DOT,4.60288724,4.35814665,4.42175762,4.50045212,508965929.3066325,3837300168.0152,0.02332760403997991,4.341514041428571,4.871610980525,0.03916861103507235
2020-09-30 23:59:59,41,Polkadot,DOT,4.5029078,4.25363888,4.5029078,4.34978056,378446619.7381036,3708830409.386106,-0.03347920519594372,4.386994812857142,4.806602992038667,0.03901616848265622
2020-10-01 23:59:59,42,Polkadot,DOT,4.58343031,4.25738199,4.35096756,4.34383142,445143707.8943495,3703757887.077122,-0.0013676873851310445,4.381546008571428,4.741771820207666,0.020411045942569078
2020-10-02 23:59:59,43,Polkadot,DOT,4.35854472,3.93316154,4.34450396,4.12317927,554916297.4338783,3515619342.004152,-0.05079666512472536,4.339006695714286,4.674562287852334,0.02696977363436508
2020-10-03 23:59:59,44,Polkadot,DOT,4.13151263,4.03811866,4.12732162,4.07004647,361964763.24651474,3470315783.6107564,-0.012886366689556894,4.2993473799999995,4.618634911721333,0.026846283554258915
2020-10-04 23:59:59,45,Polkadot,DOT,4.19549358,4.02151674,4.06763299,4.17391126,286356968.5654727,3558875853.0090723,0.02551931305098809,4.2798659528571426,4.586230690663667,0.029872420764308762
2020-10-05 23:59:59,46,Polkadot,DOT,4.23352845,4.12023205,4.18127259,4.17269979,332264663.81775296,3557842898.4826026,-0.0002902481448537886,4.247700127142857,4.587910263768,0.028011376207114982
2020-10-06 23:59:59,47,Polkadot,DOT,4.18200208,3.64568094,4.16927135,3.75616173,662270710.9197778,3202682677.053952,-0.09982459341988759,4.141372928571428,4.553133390105334,0.041238294869806714
2020-10-07 23:59:59,48,Polkadot,DOT,3.87770316,3.62027134,3.75345569,3.85879757,629063455.7668419,3290194893.422914,0.02732465942034934,4.071232501428571,4.528604354281667,0.04529317581045595
2020-10-08 23:59:59,49,Polkadot,DOT,4.16000962,3.66464088,3.85762533,4.10264234,614223110.6244754,3498108576.119667,0.06319190514054362,4.036776918571428,4.522881617142667,0.05443129563132236
2020-10-09 23:59:59,50,Polkadot,DOT,4.3519417,4.02002285,4.1118526,4.26246761,491506581.9270409,3634383221.17195,0.03895666664425823,4.056675252857143,4.507999239066,0.05289597842542675
2020-10-10 23:59:59,51,Polkadot,DOT,4.47580068,4.23972928,4.26040695,4.25295528,492038159.224521,3626272561.8142967,-0.00223164862946601,4.082805082857143,4.497044937597667,0.052413072788928636
2020-10-11 23:59:59,52,Polkadot,DOT,4.33436964,4.17862061,4.25869866,4.26216216,388098954.95106006,3634122785.454131,0.0021648193770802404,4.095412354285714,4.484264788649,0.0518163509756585
2020-10-12 23:59:59,53,Polkadot,DOT,4.43700326,4.20790264,4.25573928,4.31994798,489608532.2238813,3683393732.5923753,0.013557865193941865,4.1164478099999995,4.4570284902363335,0.051881348586232626
2020-10-13 23:59:59,54,Polkadot,DOT,4.34451373,4.15770655,4.31607875,4.24940015,420659946.984657,3623241282.448153,-0.016330712852704488,4.186910441428571,4.422076798833667,0.027162428269686054
2020-10-14 23:59:59,55,Polkadot,DOT,4.35809785,4.09373446,4.25553051,4.19911439,520198619.3497653,3580365245.434826,-0.011833613739576698,4.2355271299999995,4.383756968336,0.02891918520998176
2020-10-15 23:59:59,56,Polkadot,DOT,4.19229289,4.03381124,4.19229289,4.09681088,450623089.4794918,3493136395.141141,-0.024363115766417698,4.234694064285714,4.350460467684,0.021257905906216245
2020-10-16 23:59:59,57,Polkadot,DOT,4.1571084,3.83991198,4.10002446,3.90952943,443295515.1973077,3333451299.5383964,-0.04571396031832442,4.184274324285714,4.311434045215333,0.019396938521351877
2020-10-17 23:59:59,58,Polkadot,DOT,3.97736805,3.8716104,3.91712827,3.96725217,206453737.7254504,3382668460.784038,0.014764626033266559,4.143459594285714,4.265799080491666,0.021759090361611028
2020-10-18 23:59:59,59,Polkadot,DOT,4.12171798,3.96001225,3.96836011,4.1046509,204108300.386455,3499821171.101896,0.03463322322664464,4.120957985714285,4.227761992279,0.027427041625380975
2020-10-19 23:59:59,60,Polkadot,DOT,4.11124377,3.9641658,4.11096489,3.99059237,249983724.99382964,3402569424.4892354,-0.027787632317281874,4.073907184285714,4.196601382791333,0.0272052553099156
2020-10-20 23:59:59,61,Polkadot,DOT,4.13819549,3.87563877,3.98968963,3.91034337,502694692.7575168,3334145297.471872,-0.02010954579156876,4.025470501428571,4.171197861204,0.027366893260944252
2020-10-21 23:59:59,62,Polkadot,DOT,4.24558051,3.90534078,3.90600385,4.14111972,458018406.6013276,3530916222.939353,0.05901690162825779,4.017185548571428,4.172748605162334,0.03818216874062248
2020-10-22 23:59:59,63,Polkadot,DOT,4.33187496,4.1316499,4.14091473,4.26894964,367309225.3363366,3639910111.755866,0.03086844347499329,4.041776799999999,4.175898158333333,0.03834412464090437
2020-10-23 23:59:59,64,Polkadot,DOT,4.47415712,4.20227598,4.27390904,4.2668497,461816707.9697715,3638119606.107328,-0.0004919102301708111,4.092822552857142,4.183745976333333,0.031224589061064803
2020-10-24 23:59:59,65,Polkadot,DOT,4.4309251,4.24464275,4.26685298,4.35534397,310306551.7120932,3713574040.581557,0.02073995481959434,4.148264238571429,4.1828583403333335,0.031362724433292806
2020-10-25 23:59:59,66,Polkadot,DOT,4.44723966,4.26793836,4.35534397,4.33523061,339106539.2716721,3696424431.583325,-0.004618087604226551,4.181204197142857,4.180000878666666,0.03052281176074987
2020-10-26 23:59:59,67,Polkadot,DOT,4.73870836,4.30417111,4.33523115,4.72701624,722990809.7885588,4030479549.80599,0.09037250039162292,4.2864076071428565,4.192646030666667,0.038826866156961244
2020-10-27 23:59:59,68,Polkadot,DOT,4.92778012,4.66053578,4.72701627,4.68395195,820401908.6608907,3993760876.858368,-0.0091102479478683,4.396923118571428,4.205101720666667,0.0368647568958169
2020-10-28 23:59:59,69,Polkadot,DOT,4.77425197,4.26227648,4.68395355,4.36509669,649971737.9621397,3721889676.07034,-0.06807398184347313,4.428919828571429,4.2040095913333335,0.0479233751245559
2020-10-29 23:59:59,70,Polkadot,DOT,4.40378108,3.87925149,4.36509803,4.05334477,686597328.9157324,3456075112.579127,-0.07141924730194238,4.3981191328571425,4.189106013,0.055041517554924896
2020-10-30 23:59:59,71,Polkadot,DOT,4.1567611,3.93718717,4.05327784,4.08811312,586577443.2561209,3485720265.4840994,0.008577693725273727,4.372585335714286,4.180383765,0.05530127840492457
2020-10-31 23:59:59,72,Polkadot,DOT,4.27423096,4.07273564,4.0881861,4.18176751,318678917.38395673,3565574466.3294506,0.022908952675947614,4.347788698571429,4.174981634666667,0.05547397369355557
2020-11-01 23:59:59,73,Polkadot,DOT,4.22561493,4.12206332,4.18167307,4.22561493,302861123.8206759,3602960876.341059,0.010485379661864469,4.332129315714285,4.1783961566666665,0.055760704025695204
2020-11-02 23:59:59,74,Polkadot,DOT,4.26160818,3.98563069,4.22576921,4.0302315,503474044.3755784,3436367636.440123,-0.046237869099918116,4.232588638571428,4.1770689910000005,0.03942423208975978
2020-11-03 23:59:59,75,Polkadot,DOT,4.06516097,3.88636969,4.03022899,4.02546848,413471120.9016959,3432306461.9563828,-0.001181822930022891,4.138519571428572,4.1721208983333335,0.039961085166245816
2020-11-04 23:59:59,76,Polkadot,DOT,4.14728105,3.89419012,4.02547346,4.09808333,836536271.6017079,3494221350.355794,0.018038856933243252,4.100374805714286,4.169633683,0.03600785830688332
2020-11-05 23:59:59,77,Polkadot,DOT,4.29735366,4.02567638,4.09808406,4.23519485,375265287.2000511,3611129170.01726,0.033457474863011205,4.126353388571428,4.185601453666666,0.02578615486505039
2020-11-06 23:59:59,78,Polkadot,DOT,4.63396518,4.20679887,4.2351967,4.57965191,463200955.9006325,3904829691.876525,0.08133204544296224,4.196573215714285,4.209629931666666,0.03833513837101287
